monster.Crystal Guardian Emerald.name	Monsters	Emerald Guardian	
monster.Cyclops Bat Mage.name	Monsters	Eyeclops Mage	
monster.Cyclops Bat Wizard.name	Monsters	Eyeclops Arcanist	
monster.Cyclops Bat.name	Monsters	Eyeclops Bat	
monster.Cyclops Giant.name	Monsters	Cyclops Titan	
monster.Cyclops Minion.name	Monsters	Cyclopling	
monster.Cyclops.name	Monsters	Cyclops	
monster.Dark Wizard Black.name	Monsters	Onyx Warlock	
monster.Dark Wizard Purple.name	Monsters	Violet Warlock	
monster.Dark Wizard Red.name	Monsters	Scarlet Warlock	
monster.Death Mage.name	Monsters	Abyss Archon	
monster.Death.name	Monsters	Wight	
monster.Delivery Robot.name	Monsters	Delivery Robot	
monster.Devil Bat.name	Monsters	Fire Bat	
monster.Devil Hades.name	Monsters	Inferno Bat	
monster.Devil Hell.name	Monsters	Hell Bat	
monster.Direwolf.name	Monsters	Direwolf	
monster.Dog Bark.name	Monsters	Hound	
monster.Dog Bowwow.name	Monsters	Hellhound	
monster.Dog Pup.name	Monsters	Pup	
monster.Dragon Blizzard.name	Monsters	Frost Wyvern	
monster.Dragon Bot.name	Monsters	Dragon Bot	
monster.Dragon Darkness.name	Monsters	Shadow Wyvern	
monster.Dragon Dusk.name	Monsters	Dusk Drake	
monster.Dragon Fire.name	Monsters	Flame Drake	
monster.Dragon Ice.name	Monsters	Rime Drake	
monster.Dragon Inferno.name	Monsters	Inferno Wyvern	
monster.Dragon King Blue.name	Monsters	Frost Wyrm	
monster.Dragon King Green.name	Monsters	Fire Wyrm	
monster.Dragon King Orange.name	Monsters	Earth Wyrm	
monster.Dragon King Purple.name	Monsters	Lightning Wyrm	
monster.Dragon Nightfall.name	Monsters	Night Drake	
monster.Dragon Predator Robot.name	Monsters	Robot Dragon	
monster.Dragon Robot.name	Monsters	Dragon Robot	
monster.Dragon Spark.name	Monsters	Spark Drake	
monster.Dragon Water.name	Monsters	Aqua Drake	
monster.Dragonfly Arrow.name	Monsters	Darter	
monster.Dragonfly Darner.name	Monsters	Skimmer	
monster.Dragonfly Swift.name	Monsters	Hawker	
monster.Earthworm.name	Monsters	Grave Worm	
monster.Egg.name	Monsters	Egg	
monster.Egglet.name	Monsters	Egglet	
monster.Elder Wisp Blue.name	Monsters	Elder Frost	
monster.Elder Wisp Purple.name	Monsters	Elder Lightning	
monster.Elder Wisp Yellow.name	Monsters	Elder Fire	
monster.Eyeball Bat Blue.name	Monsters	Azure Gazer	
monster.Eyeball Bat Green.name	Monsters	Jade Gazer	
monster.Eyeball Bat Red.name	Monsters	Ruby Gazer	
monster.Eyeball Creep Blue.name	Monsters	Azure Eyestalk	
monster.Eyeball Creep Green.name	Monsters	Jade Eyestalk	
monster.Eyeball Creep Red.name	Monsters	Ruby Eyestalk	
monster.Eyeball Mage Blue.name	Monsters	Azure Beholder	
monster.Eyeball Mage Green.name	Monsters	Jade Beholder	
monster.Eyeball Mage Red.name	Monsters	Ruby Beholder	
monster.Eyeball Mage.name	Monsters	Beholder	
monster.Eyeball Monster.name	Monsters	Kraken	
monster.Fire Mage.name	Monsters	Fire Mage	
monster.Fire.name	Monsters	Ember	
monster.FIsh Blue.name	Monsters	Bluefin	
monster.Fish Man Blue.name	Monsters	Aqua Merling	
monster.Fish Man Pink.name	Monsters	Roseate Merling	
monster.Fish Man Yellow.name	Monsters	Canary Merling	
monster.Fish Merman Blue.name	Monsters	Sapphire Merman	
monster.Fish Merman Pink.name	Monsters	Coral Merman	
monster.Fish Merman Yellow.name	Monsters	Topaz Merman	
monster.Fish Pink.name	Monsters	Rosetail	
monster.Fish Yellow.name	Monsters	Goldtail	
monster.Flame.name	Monsters	Blaze	
monster.Fledgling.name	Monsters	Fledgling	
monster.Flora.name	Monsters	Flora	
monster.Flower Pot Monster.name	Monsters	Mandrake	
monster.Fungi.name	Monsters	Fungi	
monster.Galaxy Robot.name	Monsters	Galaxy Robot	
monster.Ghost.name	Monsters	Ghost	
monster.Gloom.name	Monsters	Spectre	
monster.Glow Wisp Blue.name	Monsters	Frost Glimmer	
monster.Glow Wisp Purple.name	Monsters	Lightning Glimmer	
monster.Glow Wisp Yellow.name	Monsters	Fire Glimmer	
monster.Goblin Giant Devil.name	Monsters	Orc Soldier	
monster.Goblin Giant Gold.name	Monsters	Orc King	
monster.Goblin Giant Mage.name	Monsters	Orc Mage	
monster.Goblin Giant.name	Monsters	Orc	
monster.Goblin Minion.name	Monsters	Goblin	
monster.Goblin Trooper Assassin.name	Monsters	Goblin Assassin	
monster.Goblin Trooper Mage.name	Monsters	Goblin Mage	
monster.Goblin Trooper Soldier.name	Monsters	Goblin Soldier	
monster.Goblin Trooper.name	Monsters	Goblin Grunt	
monster.Goblin Warblade.name	Monsters	Orc Reaver	
monster.Goblin Warchief.name	Monsters	Orc Warchief	
monster.Goblin Warcrusher.name	Monsters	Orc Crusher	
monster.Goblin Warlock.name	Monsters	Orc Warlock	
monster.Golem Earth.name	Monsters	Stone Golem	
monster.Golem Fire.name	Monsters	Magma Golem	
monster.Golem Ice.name	Monsters	Rime Golem	
monster.Grid Robot.name	Monsters	Grid Robot	
monster.Grim Reaper.name	Monsters	Reaper	
monster.Gripper Robot.name	Monsters	Gripper Robot	
monster.Hare.name	Monsters	Vorpal Hare	
monster.Haunt.name	Monsters	Banshee	
monster.Hermit King.name	Monsters	Hermit King	
monster.Hermit Robot Blue.name	Monsters	Scout Robot	
monster.Hermit Robot Red.name	Monsters	Sentry Robot	
monster.Horror.name	Monsters	Horror	
monster.Housefly Icky.name	Monsters	Gadfly	
monster.Housefly Junk.name	Monsters	Bluebottle	
monster.Housefly Nom.name	Monsters	Blowfly	
monster.Ice Bear A.name	Monsters	Ice Bear	
monster.Ice Bear B.name	Monsters	Festive Bear	
monster.Ice Cube A.name	Monsters	Ice Golem	
monster.Ice Cube B.name	Monsters	Shadow Golem	
monster.Ice Mage.name	Monsters	Ice Mage	
monster.Ice Starflake A.name	Monsters	Starflake	
monster.Ice Starflake B.name	Monsters	Vanilla Ice	
monster.Ice Starflake C.name	Monsters	Shadow Ice	
monster.Ice.name	Monsters	Ice	
monster.Icicle.name	Monsters	Icicle	
monster.Imp Demon.name	Monsters	Imp	
monster.Imp Devil.name	Monsters	Demon Lord	
monster.Imp Mischief.name	Monsters	Gremlin	
monster.Jellyfish Robot.name	Monsters	Stormjelly	
monster.Love Heart.name	Monsters	Cupid	
monster.Lurker.name	Monsters	Lurker	
monster.Mega Ice Golem.name	Monsters	Ice Titan	
monster.Metal Robot.name	Monsters	Metal Robot	
monster.Mimic Barrel.name	Monsters	Barrel Mimic	
monster.Mimic Book.name	Monsters	Book Mimic	
monster.Mimic Candle.name	Monsters	Candle Mimic	
monster.Mimic Living Trap.name	Monsters	Trap Mimic	
monster.Mimic Sword.name	Monsters	Sword Mimic	
monster.Mimic Treasure Chest.name	Monsters	Chest Mimic	
monster.Mini Ice Bear A.name	Monsters	Ice Baby	
monster.Mini Ice Bear B.name	Monsters	Festive Baby	
monster.Mini Ice Cube A.name	Monsters	Ice Cube	
monster.Mini Ice Cube B.name	Monsters	Shadow Cube	
monster.Mole Rat King.name	Monsters	Dire Mole	
monster.Mole Rat.name	Monsters	Mole	
monster.Monster Bat King.name	Monsters	Nightlord	
monster.Monster Bat.name	Monsters	Nightwing	
monster.Mosquito Bug.name	Monsters	Gnat	
monster.Mosquito Pester.name	Monsters	Mosquito	
monster.Mosquito Stinger.name	Monsters	Bloodsucker	
monster.Moth Celestial.name	Monsters	Celestial Moth	
monster.Moth Luna.name	Monsters	Luna Moth	
monster.Moth Moon.name	Monsters	Moon Moth	
monster.Mushroom.name	Monsters	Shroom	
monster.Nexus Robot.name	Monsters	Nexus Robot	
monster.Nightmare.name	Monsters	Apparition	
monster.NightmareAcolyte.name	Monsters	Umbral Acolyte	
monster.NightmareBerserker.name	Monsters	Umbral Berserker	
monster.NightmareBerserkerBoss.name	Monsters	Echo Berserker	
monster.NightmareGunslinger.name	Monsters	Umbral Gunslinger	
monster.NightmareGunslingerBoss.name	Monsters	Echo Gunslinger	
monster.NightmareKnight.name	Monsters	Umbral Knight	
monster.NightmareMage.name	Monsters	Umbral Mage	
monster.NightmareNecromancer.name	Monsters	Umbral Necromancer	
monster.NightmareNecromancerBoss.name	Monsters	Echo Necromancer	
monster.NightmarePaladin.name	Monsters	Umbral Paladin	
monster.NightmarePaladinBoss.name	Monsters	Echo Paladin	
monster.NightmarePriest.name	Monsters	Umbral Priest	
monster.NightmarePriestBoss.name	Monsters	Echo Priest	
monster.NightmareRogue.name	Monsters	Umbral Rogue	
monster.NightmareScout.name	Monsters	Umbral Scout	
monster.NightmareShadow.name	Monsters	Curse Manifestation	
monster.NightmareShinobi.name	Monsters	Umbral Shinobi	
monster.NightmareShinobiBoss.name	Monsters	Echo Shinobi	
monster.NightmareSummoner.name	Monsters	Umbral Summoner	
monster.NightmareWarrior.name	Monsters	Umbral Warrior	
monster.NightmareWizard.name	Monsters	Umbral Wizard	
monster.NightmareWizardBoss.name	Monsters	Echo Wizard	
monster.Nose Robot.name	Monsters	Nose Robot	
monster.Nozzle Robot.name	Monsters	Nozzle Robot	
monster.Octopus Baby Blue.name	Monsters	Azure Squid	
monster.Octopus Baby Orange.name	Monsters	Amber Squid	
monster.Octopus Baby Purple.name	Monsters	Plum Squid	
monster.Octopus King Blue.name	Monsters	Azure Octopus	
monster.Octopus King Orange.name	Monsters	Amber Octopus	
monster.Octopus King Purple.name	Monsters	Violet Octopus	
monster.Octopus Orange.name	Monsters	Amber Cuttlefish	
monster.Octopus Purple.name	Monsters	Violet Cuttlefish	
monster.Octopus White.name	Monsters	Pearl Cuttlefish	
monster.Petal.name	Monsters	Nautilus	
monster.Phantom.name	Monsters	Phantom	
monster.Plant Chewer.name	Monsters	Man-Eater	
monster.Plant Monster.name	Monsters	Snapvine	
monster.Plant Shooter.name	Monsters	Spitter	
monster.Plant Worm.name	Monsters	Vinecrawler	
monster.Poison Bomb.name	Monsters	Miasma	
monster.Pollen.name	Monsters	Pollen	
monster.Posy.name	Monsters	Sea Blossom	
monster.Practice Dummy.name	Monsters	Straw Dummy	
monster.Queen Worm.name	Monsters	Broodmother	
monster.Rabbit.name	Monsters	Rabbit	
monster.Rat Dark.name	Monsters	Sewer Rat	
monster.Rat Grey.name	Monsters	Plague Rat	
monster.Rat White.name	Monsters	Albino Rat	
monster.Razor Robot.name	Monsters	Razor Robot	
monster.Scorpion King.name	Monsters	Scorpion King	
monster.Scorpion.name	Monsters	Scorpion	
monster.Scorpling.name	Monsters	Scorpling	
monster.Seed.name	Monsters	Seedling	
monster.Shade.name	Monsters	Shade	
monster.Shadow.name	Monsters	Nightfiend	
monster.Shark Baby.name	Monsters	Sharkling	
monster.Shark Humanoid.name	Monsters	Shark Buccaneer	
monster.Shark.name	Monsters	Bull Shark	
monster.Shell Robot.name	Monsters	Shell Robot	
monster.Shell.name	Monsters	Conch	
monster.Skeleton Giant.name	Monsters	Skeleton Giant	
monster.Skeleton Mage.name	Monsters	Skeleton Mage	
monster.Skeleton.name	Monsters	Skeleton	
monster.Slime Jelly.name	Monsters	Jellooze	
monster.Slime Monster.name	Monsters	Oozelord	
monster.Slime.name	Monsters	Slime	
monster.Snake Naga.name	Monsters	Naga	
monster.Snake.name	Monsters	Viper	
monster.Snakelet.name	Monsters	Adder	
monster.Snout Robot.name	Monsters	Snout Robot	
monster.Snow Bomb.name	Monsters	Snowball	
monster.Soldier Robot.name	Monsters	Soldier Robot	
monster.Soul Mage.name	Monsters	Soul Mage	
monster.Soul.name	Monsters	Soul	
monster.Spider King.name	Monsters	Arachne	
monster.Spider Queen Robot.name	Monsters	Suphara	
monster.Spider Robot.name	Monsters	Spider Robot	
monster.Spider Toxin.name	Monsters	Widow	
monster.Spider.name	Monsters	Spider	
monster.Spiderling Robot.name	Monsters	Spiderling Robot	
monster.Spike Robot.name	Monsters	Spike Robot	
monster.Spike.name	Monsters	Hermit	
monster.Spook.name	Monsters	Spook	
monster.Spore.name	Monsters	Spore	
monster.Sprout.name	Monsters	Sprout	
monster.Squid Baby.name	Monsters	Squidling	
monster.Sting.name	Monsters	Vespa	
monster.Stinger Robot.name	Monsters	Stormstinger	
monster.Sun Blossom.name	Monsters	Nymph	
monster.Sunflora Pixie.name	Monsters	Lady Fey	
monster.Sunflower Fairy.name	Monsters	Sylvie	
monster.Tanker Robot.name	Monsters	Tanker Robot	
monster.Target Dummy.name	Monsters	Bullseye	
monster.Tech Robot.name	Monsters	Tech Robot	
monster.Tentacles Robot.name	Monsters	Stormcoil	
monster.Titan Turtle Sci Blue.name	Monsters	Hydro Turtle	
monster.Titan Turtle Sci Green.name	Monsters	Solar Turtle	
monster.Titan Turtle Sci Pink.name	Monsters	Storm Turtle	
monster.Toadstool.name	Monsters	Toadstool	
monster.Training Dummy.name	Monsters	Sandbag	
monster.Treant Forest Autumn.name	Monsters	Maple Ancient	
monster.Treant Forest Evergreen.name	Monsters	Pine Ancient	
monster.Treant Minion Autumn.name	Monsters	Maple Sapling	
monster.Treant Minion Evergreen.name	Monsters	Pine Sapling	
monster.Treant Tree Autumn.name	Monsters	Maple Treant	
monster.Treant Tree Evergreen.name	Monsters	Pine Treant	
monster.Trooper Robot.name	Monsters	Trooper Robot	
monster.Turtle King.name	Monsters	Turtle Champion	
monster.Turtle Monster Blue.name	Monsters	Azure Terrapin	
monster.Turtle Monster Green.name	Monsters	Verdant Terrapin	
monster.Turtle Monster Red.name	Monsters	Crimson Terrapin	
monster.Turtle.name	Monsters	Turtle Baby	
monster.Vampire Bat.name	Monsters	Nosferatu	
monster.Werewolf.name	Monsters	Lycanthrope	
monster.Whirlwind.name	Monsters	Breeze	
monster.Wind Mage.name	Monsters	Wind Mage	
monster.Wind.name	Monsters	Gale	
monster.Wisp Blue.name	Monsters	Frost Wisp	
monster.Wisp Purple.name	Monsters	Lightning Wisp	
monster.Wisp Red.name	Monsters	Fire Wisp	
monster.Wisp Yellow.name	Monsters	Earth Wisp	
monster.Wolf Pup.name	Monsters	Wolf Cub	
monster.Wolf.name	Monsters	Wolf	
monster.Worm Creep.name	Monsters	Devourer	
monster.Worm Rot.name	Monsters	Maggot	
monster.Worm Stink.name	Monsters	Grub	
monster.Worm.name	Monsters	Worm	
monster.Wraith.name	Monsters	Wraith King	
monster.Zombie Goblin Giant.name	Monsters	Zombie Orc	
monster.Zombie Goblin King.name	Monsters	Zombie Orc Lord	
monster.Zombie Goblin Minion.name	Monsters	Zombie Goblin	
monster.Zombie Goblin Soldier.name	Monsters	Zombie Grunt	
npc.Artificer.name	NPCs	Artificer	
npc.Blacksmith.name	NPCs	Blacksmith	
npc.BlacksmithVendor.name	NPCs	Material Vendor	
npc.Craftsman.name	NPCs	Craftsman	
npc.EtenalTower.name	NPCs	Dark Disciple	
npc.Gemsmith.name	NPCs	Gemsmith	
npc.Healer.name	NPCs	Healer	
npc.Master.name	NPCs	Master	
npc.Mira.name	NPCs	Mira the Storage Clerk	
npc.Pvp.name	NPCs	Combat Master	
npc.Signpost_Nevaris.name	NPCs	Adventurer's Board	
npc.Stylist.name	NPCs	Stylist	
npc.Timekeeper.name	NPCs	Timekeeper	
npc.Vending.name	NPCs	Vending Stallmaster	
npc.VikingIslandCaptain.name	NPCs	Ship Captain	
npc.Waybinder.name	NPCs	Waybinder	
npc.Weaver.name	NPCs	Weaver	
